title;instructor;schedule;courseno;room;teaching mode;lang;year;term;credits;schedule_time
臨床心理学セミナー;CHAN, Christian;2/M,2/W,2/F;QEFD417;NO DATA;Face to Face;E;2025;Autumn;3;M/10:10-11:25,W/10:10-11:25,F/10:10-11:25
国際バカロレア教育入門;KOMATSU, Maki;2/W,2/F;QEFD424;NO DATA;Face to Face;E;2025;Autumn;2;W/10:10-11:25,F/10:10-11:25
国際バカロレア教育入門;KOMATSU, Maki;NO DATA;QEFD424;NO DATA;Face to Face;J;2025;Autumn;2;NO DATA
メディア・リテラシー教育研究（演習）;AOKI, Hiroyuki;5/M,6/M;QEED514;NO DATA;Face to Face;E;2025;Autumn;2;M/15:25-18:05
教育社会学の理論と展望;NISHIMURA, Mikiko;2/TH,3/TH;QEED520;NO DATA;Face to Face;E;2025;Autumn;2;TH/10:10-12:50
開発と教育政策・計画概論;DAWSON, Walter P.;1/M,2/M;QEED521;NO DATA;Face to Face;E;2025;Autumn;2;M/08:45-11:25
IB認定校での教育実習;FUJII, Akiko;NO DATA;QEED528;NO DATA;Face to Face;E;2025;Autumn;2;NO DATA
国際バカロレア教育における指導・学習・評価：MYPとDP;KOMATSU, Maki;1/W,1/F;QEED529;NO DATA;Face to Face;J;2025;Autumn;2;W/08:45-10:00,F/08:45-10:00
心理学研究のデザインと分析;NAOI, Nozomi/CHAN, Christian/MIYAKAWA, Erika/NISHIMURA, Kaoru/SUDO, Mioko;5/M,6/M;QEPS510;NO DATA;Face to Face;J;2025;Autumn;2;M/15:25-18:05
集団・文化心理学セミナー;MIYAKAWA, Erika;3/TU,2/TH,3/TH;QEPS512;NO DATA;Face to Face;J;2025;Autumn;3;TU/11:35-12:50,TH/10:10-12:50
日本語学;ISHIGURO, Kei;2/TH,3/TH;QELE504;NO DATA;Face to Face;J;2025;Autumn;2;TH/10:10-12:50
教授言語としての英語における教授法;FUJII, Akiko;3/W,3/F;QELE516;NO DATA;Face to Face;E;2025;Autumn;2;W/11:35-12:50,F/11:35-12:50
専門研究 II;STAFF;8/TU,8/W;QEMR602;NO DATA;NO DATA;NO DATA;2025;Autumn;2;TU/19:40-20:55,W/19:40-20:55
異文化コミュニケーション;MOROOKA, Junya;4/M,5/M;QPFD404;NO DATA;Face to Face;J;2025;Autumn;2;M/14:00-16:40
国際関係と外交;YOSHIKAWA, Motohide;4/TH,5/TH;QPFD407;NO DATA;Face to Face;E;2025;Autumn;2;TH/14:00-16:40
平和と紛争研究 I;SHANI, Giorgiandrea;6/TH,7/TH;QPFD414;NO DATA;Face to Face;E;2025;Autumn;2;TH/16:50-19:30
公法学 I;MATSUDA, Hiromichi;4/W,4/F;QPFD418;NO DATA;Face to Face;E;2025;Autumn;2;W/14:00-15:15,F/14:00-15:15
研究デザインと方法論;NAGY, Stephen R.;1/TU,2/TU;QPFD433;NO DATA;Face to Face;E;2025;Autumn;2;TU/08:45-11:25
国際政治理論とアジア太平洋;SUH, Jae-Jung;5/W,6/W;QPFD434;NO DATA;Face to Face;E;2025;Autumn;2;W/15:25-18:05
計画と参加;KIMURA, Shunsuke;4/TH,5/TH;QPPI509;NO DATA;Face to Face;E;2025;Autumn;2;TH/14:00-16:40
公共経営論;KIKUCHI, Masao;2/TH,3/TH;QPPI511;NO DATA;Face to Face;E;2025;Autumn;2;TH/10:10-12:50
政治思想史;KOO, Yoojin;5/W,6/W;QPPI517;NO DATA;Face to Face;E;2025;Autumn;2;W/15:25-18:05
難民法;ARAKAKI, Osamu;5/M,6/M;QPPI521;NO DATA;Face to Face;E;2025;Autumn;2;M/15:25-18:05
難民・強制移動研究　II;OBI, Naoko;4/F,5/F;QPPI527;NO DATA;Face to Face;E;2025;Autumn;2;F/14:00-16:40
国際法 II;MATSUKUMA, Jun;2/W,2/F;QPPI602;NO DATA;NO DATA;E;2025;Autumn;2;W/10:10-11:25,F/10:10-11:25
グローバリゼーションと社会変動;BROWN, Bernardo Enrique;5/TH,6/TH;QPSC502;NO DATA;Face to Face;E;2025;Autumn;2;TH/15:25-18:05
通訳理論;TAMURA, Tomoko;5/TH,6/TH;QPML502;I-103;Face to Face;E;2025;Autumn;2;TH/15:25-18:05
ポピュラー文化とメディア;ARIMOTO, Takeshi;5/F,6/F;QPML507;NO DATA;Face to Face;J;2025;Autumn;2;F/15:25-18:05
翻訳理論;GARZA, James Michael;2/TH,3/TH;QPML508;NO DATA;Face to Face;E;2025;Autumn;2;TH/10:10-12:50
経済学・経営学特論;KOO, Ja Seung;2/TH,3/TH;QPPE513;NO DATA;Face to Face;E;2025;Autumn;2;TH/10:10-12:50
国際開発政策;KONDO, Masanori;5/W,6/W;QPPE604;NO DATA;NO DATA;E;2025;Autumn;2;W/15:25-18:05
宗教・紛争・人間の安全保障;SHANI, Giorgiandrea;4/TH,5/TH;QPPS602;NO DATA;NO DATA;E;2025;Autumn;2;TH/14:00-16:40
ジェノサイド研究;SALTON, Herman;2/TH,3/TH;QPPS603;NO DATA;NO DATA;E;2025;Autumn;2;TH/10:10-12:50
専門研究 II;STAFF;8/TU,8/W;QPMR602;NO DATA;NO DATA;NO DATA;2025;Autumn;2;TU/19:40-20:55,W/19:40-20:55
比較文化研究方法論;GILLAN, Matthew A.;4/W,5/W;QCFD415;NO DATA;Face to Face;E;2025;Autumn;2;W/14:00-16:40
日本文化論 III;TSUBAKIDA, Yukiko;2/W,3/W;QCJC503;NO DATA;Face to Face;J;2025;Autumn;2;W/10:10-12:50
専門研究 II;STAFF;8/TU,8/W;QCMR602;NO DATA;NO DATA;NO DATA;2025;Autumn;2;TU/19:40-20:55,W/19:40-20:55
超学域文化論 III;ITO, Aki;2/TH,3/TH;QCTS503;NO DATA;Face to Face;J;2025;Autumn;2;TH/10:10-12:50
キリスト教と文化 III;MCGLOTHLIN, Thomas Dwight;5/M,6/M;QCTS511;NO DATA;Face to Face;E;2025;Autumn;2;M/15:25-18:05
学際科学総合演習;HIRASHIMA, Dai;5/W,6/W;QNFD402;NO DATA;Face to Face;E;2025;Autumn;2;W/15:25-18:05
代数と幾何特論;KOBAYASHI, Masato;4/W,4/F;QNMC501;NO DATA;Face to Face;E;2025;Autumn;2;W/14:00-15:15,F/14:00-15:15
解析と位相特論;YAMAZAKI, Mitsuru;1/M,1/W;QNMC502;NO DATA;Face to Face;E;2025;Autumn;2;M/08:45-10:00,W/08:45-10:00
数理科学特論 I;ISHIBASHI, Keisuke;2/W,3/W;QNMC505;NO DATA;Face to Face;E;2025;Autumn;2;W/10:10-12:50
物質科学特論;YAMADA, Takatoshi;1/SA,2/SA;QNMS501;NO DATA;Face to Face;E;2025;Autumn;2;SA/08:45-11:25
生体制御特論 I;HAYAMA, Ryosuke;6/F,7/F;QNLS501;NO DATA;Face to Face;E;2025;Autumn;2;F/16:50-19:30
システムバイオロジー;KITANO, Hiroaki;NO DATA;QNLS507;NO DATA;Face to Face;J;2025;Autumn;2;NO DATA
専門研究 II;STAFF;8/TU,8/W;QNMR602;NO DATA;NO DATA;E;2025;Autumn;2;TU/19:40-20:55,W/19:40-20:55
研究指導;STAFF;NO DATA;QARG888;NO DATA;NO DATA;NO DATA;2025;Autumn;0;NO DATA
研究者のための技法 II - 研究計画と研究費申請;ISHIBASHI, Keisuke;5/W,6/W;QADT602;NO DATA;NO DATA;E;2025;Autumn;2;W/15:25-18:05
博士論文;STAFF;NO DATA;QADT999;NO DATA;NO DATA;NO DATA;2025;Autumn;0;NO DATA
特別専門研究 II;STAFF;6/SA,7/SA;QADR602;NO DATA;NO DATA;NO DATA;2025;Autumn;2;SA/16:50-19:30
リベラルアーツ英語プログラム(Stream 3)：読解と論文作法;STAFF;NO DATA;ELA030;NO DATA;Face to Face;E;2025;Winter;9;NO DATA
リベラルアーツ英語プログラム(Stream 3)：精読と英文構成法;STAFF;NO DATA;ELA031;NO DATA;Face to Face;E;2025;Winter;6;NO DATA
リベラルアーツ英語プログラム(Stream 3)：アカデミック・スキル;STAFF;NO DATA;ELA032;NO DATA;Face to Face;E;2025;Winter;4;NO DATA
リベラルアーツ英語プログラム(Stream 4)：読解と論文作法;STAFF;NO DATA;ELA040;NO DATA;Face to Face;E;2025;Winter;9;NO DATA
リベラルアーツ英語プログラム(Stream 4)：精読と英文構成法;STAFF;NO DATA;ELA041;NO DATA;Face to Face;E;2025;Winter;9;NO DATA
リベラルアーツ英語プログラム(Stream 4)：アカデミック・スキル;STAFF;NO DATA;ELA042;NO DATA;Face to Face;E;2025;Winter;4;NO DATA
リベラルアーツ英語プログラム：論文作成;STAFF;3/M,5/TU,3/W,3/F;ELA060;NO DATA;Face to Face;E;2025;Winter;3;M/11:35-12:50,TU/15:25-16:40,W/11:35-12:50,F/11:35-12:50
リベラルアーツ英語プログラム：論文作成;STAFF;NO DATA;ELA060;NO DATA;Face to Face;E;2025;Winter;3;NO DATA
日本語J2;MIURA, Ayano/MIYAMOTO, Mayu;1/M,2/M,1/TU,2/TU,1/W,2/W,3/W,1/F,2/F,3/F;JLP012;NO DATA;Face to Face;J;2025;Winter;5;M/08:45-11:25,TU/08:45-11:25,W/08:45-12:50,F/08:45-12:50
日本語J3;KUBO, Kazumi/KITAGAWA, Yui/MASUDA, Rika;1/M,2/M,1/TU,2/TU,1/W,2/W,3/W,1/F,2/F,3/F;JLP013;NO DATA;Face to Face;J;2025;Winter;5;M/08:45-11:25,TU/08:45-11:25,W/08:45-12:50,F/08:45-12:50
日本語J4;SAKATA, Reiko/KANAYAMA, Yasuko/KISHIDA, Rie/SUZUKI, Mieko;1/M,2/M,1/TU,2/TU,1/W,2/W,3/W,1/F,2/F,3/F;JLP014;NO DATA;Face to Face;J;2025;Winter;5;M/08:45-11:25,TU/08:45-11:25,W/08:45-12:50,F/08:45-12:50
日本語J5;NISHINO, Ai/TAKEDA, Tomoko/TERAI, Hiromi/YAMADA, Kyoko;1/M,2/M,1/TU,2/TU,1/W,2/W,3/W,1/F,2/F,3/F;JLP015;NO DATA;Face to Face;J;2025;Winter;5;M/08:45-11:25,TU/08:45-11:25,W/08:45-12:50,F/08:45-12:50
日本語J6;SAKURAGI, Tomomi/OSAKI-WATANABE, Kumiko/UGAMOCHI, Ayako;1/M,2/M,1/TU,2/TU,1/W,2/W,3/W,1/F,2/F,3/F;JLP016;NO DATA;Face to Face;J;2025;Winter;5;M/08:45-11:25,TU/08:45-11:25,W/08:45-12:50,F/08:45-12:50
日本語J7-A;NISHINO, Ai/ASHIKI, Ayako/INOUE, Shoko;1/M,2/M,1/W,2/W;JLP028;NO DATA;Face to Face;J;2025;Winter;3;M/08:45-11:25,W/08:45-11:25
日本語J7-B;OZAWA, Ikumi/KUWANO, Sachiko/MASUDA, Rika;1/TU,2/TU;JLP029;NO DATA;Face to Face;J;2025;Winter;2;TU/08:45-11:25
上級日本語：聴解とディスカッション;KUBO, Kazumi;4/M,5/M;JLP034;NO DATA;Face to Face;J;2025;Winter;1;M/14:00-16:40
上級日本語：読解とディスカッション;INADA, Naoko;4/M,5/M;JLP035;NO DATA;Face to Face;J;2025;Winter;1;M/14:00-16:40
日本語特別教育　漢字1;MIURA, Ayano;4/M;JLP071;NO DATA;Face to Face;J;2025;Winter;1;M/14:00-15:15
日本語特別教育　漢字2;MIYAMOTO, Mayu;4/M;JLP072;NO DATA;Face to Face;J;2025;Winter;1;M/14:00-15:15
日本語特別教育　漢字3;SAKATA, Reiko/NISHINO, Ai;4/M;JLP073;NO DATA;Face to Face;J;2025;Winter;1;M/14:00-15:15
日本語特別教育 1;KANAYAMA, Yasuko/OSAKI-WATANABE, Kumiko;1/W,2/W,3/W,1/F,2/F,3/F;JLP081;NO DATA;Face to Face;J;2025;Winter;4;W/08:45-12:50,F/08:45-12:50
日本語特別教育 2;OZAWA, Ikumi/MIYAMOTO, Mayu/ITO, Mariko;1/W,2/W,3/W,1/F,2/F,3/F;JLP082;NO DATA;Face to Face;J;2025;Winter;3;W/08:45-12:50,F/08:45-12:50
日本語特別教育 3;TAKEDA, Tomoko/KOMORI, Yuri/KUWANO, Sachiko;1/W,2/W,3/W,1/F,2/F,3/F;JLP083;NO DATA;Face to Face;J;2025;Winter;3;W/08:45-12:50,F/08:45-12:50
中級日本語学習者のための語彙・漢字1;NOGUCHI, Fusae;4/M;JLP086;NO DATA;Face to Face;J;2025;Winter;1;M/14:00-15:15
中級日本語学習者のための語彙・漢字2;KAWAUCHI, Miwa;4/M;JLP087;NO DATA;Face to Face;J;2025;Winter;1;M/14:00-15:15
日本語特別教育：論文作成法;SAKURAGI, Tomomi;4/M,5/M;JLP088;NO DATA;Face to Face;J;2025;Winter;2;M/14:00-16:40
Ｘ：キリスト教概論;UEKI, Ken;5/TH,6/TH,7/TH;GEX001;NO DATA;Face to Face;J;2025;Winter;3;TH/15:25-19:30
Ｘ：キリスト教概論;YAKIYAMA, Mariko;3/M,3/W,3/F;GEX001;NO DATA;Face to Face;J;2025;Winter;3;M/11:35-12:50,W/11:35-12:50,F/11:35-12:50
Ｘ：キリスト教概論;MCGLOTHLIN, Thomas Dwight;*4/W,*4/F;GEX001;NO DATA;Face to Face;E;2025;Winter;3;W/13:20-15:15,F/13:20-15:15
Ｈ１：音楽と社会;GILLAN, Matthew A.;3/TU,2/TH,3/TH;GEH012;NO DATA;Face to Face;E;2025;Winter;3;TU/11:35-12:50,TH/10:10-12:50
Ｈ１：文学の世界（英文学）;SIMONS, Christopher E. J.;*4/W,*4/F;GEH024;NO DATA;Face to Face;E;2025;Winter;3;W/13:20-15:15,F/13:20-15:15
Ｈ１：東洋思想の世界;ESKILDSEN, Stephen Edward;3/TU,2/TH,3/TH;GEH033;NO DATA;Face to Face;E;2025;Winter;3;TU/11:35-12:50,TH/10:10-12:50
Ｈ２：行動の科学・人間性の科学（Ａ）;NAOI, Nozomi/CHAN, Christian/TBA/MIYAKAWA, Erika/NISHIMURA, Kaoru/SUDO, Mioko;*4/W,*4/F;GEH051;NO DATA;Face to Face;J;2025;Winter;3;W/13:20-15:15,F/13:20-15:15
Ｓ１：経済と経済学;KAIZOJI, Taisei/INABA, Yushi;3/TU,2/TH,3/TH;GES001;NO DATA;Face to Face;J;2025;Winter;3;TU/11:35-12:50,TH/10:10-12:50
Ｓ１：国際関係ディベート;MORI, Katsuhiko/YOSHIKAWA, Motohide;3/TU,2/TH,3/TH;GES009;NO DATA;Face to Face;J;2025;Winter;3;TU/11:35-12:50,TH/10:10-12:50
Ｓ１：政治学（Ｂ）;SUH, Jae-Jung;*4/W,*4/F;GES012;NO DATA;Face to Face;E;2025;Winter;3;W/13:20-15:15,F/13:20-15:15
Ｓ１：米国大統領選挙とアメリカ社会;ISHIO, Yoshito;3/TU,2/TH,3/TH;GES014;NO DATA;Face to Face;E;2025;Winter;3;TU/11:35-12:50,TH/10:10-12:50
Ｓ１：憲法への誘い;AKIYAMA, Hajime;5/F,6/F,7/F;GES021;NO DATA;Face to Face;J;2025;Winter;3;F/15:25-19:30
Ｓ１：ソーシャルメディアと教育;AOKI, Hiroyuki;3/M,3/W,3/F;GES028;NO DATA;Face to Face;J;2025;Winter;3;M/11:35-12:50,W/11:35-12:50,F/11:35-12:50
Ｓ１：企業の社会的責任;YAMANE, Satoka;*4/W,*4/F;GES030;NO DATA;Face to Face;J;2025;Winter;3;W/13:20-15:15,F/13:20-15:15
Ｓ１：歴史学;TSUBAKIDA, Yukiko/OLAH, Csaba;3/TU,2/TH,3/TH;GES032;NO DATA;Face to Face;J;2025;Winter;3;TU/11:35-12:50,TH/10:10-12:50
Ｓ２：メディアと記号;AONUMA, Satoru;3/TU,2/TH,3/TH;GES051;NO DATA;Face to Face;J;2025;Winter;3;TU/11:35-12:50,TH/10:10-12:50
Ｓ２：文化翻訳の世界;GARZA, James Michael;*4/W,*4/F;GES052;NO DATA;Face to Face;E;2025;Winter;3;W/13:20-15:15,F/13:20-15:15
Ｓ２： 情報化時代におけるラーニング・アンラーニングと他者理解;HOWARD, Craig Dennis;3/TU,2/TH,3/TH;GES053;NO DATA;Face to Face;E;2025;Winter;3;TU/11:35-12:50,TH/10:10-12:50
Ｓ２：グローバル・社会変革のための教育プロジェクト;DAWSON, Walter P.;*4/M,*4/TH;GES057;NO DATA;Face to Face;E;2025;Winter;3;M/13:20-15:15,TH/13:20-15:15
Ｓ２：こころとからだの健康;SHIMIZU, Yasuo;3/M,3/W,3/F;GES096;NO DATA;Face to Face;J;2025;Winter;3;M/11:35-12:50,W/11:35-12:50,F/11:35-12:50
Ｎ１：生命科学（Ａ）;WANG, Mu-Yun/AU YEUNG, Wan Kin/GOURAUD, Sabine Sandra Stephanie/KOSE, Hiroyuki;2/M,2/W,2/F;GEN001;NO DATA;Face to Face;J;2025;Winter;3;M/10:10-11:25,W/10:10-11:25,F/10:10-11:25
Ｎ１：物理の世界（Ａ）- 科学的な考え方;HIRASHIMA, Dai/YAMAZAKI, Rekishu/TBA;3/M,3/W,3/F;GEN011;NO DATA;Face to Face;J;2025;Winter;3;M/11:35-12:50,W/11:35-12:50,F/11:35-12:50
Ｎ１：自然の化学的基礎;KOBAYASHI, Junji/KUBO, Kenya/CHUN, Wang Jae;3/TU,2/TH,3/TH;GEN013;NO DATA;Face to Face;J;2025;Winter;3;TU/11:35-12:50,TH/10:10-12:50
Ｎ２： 社会における統計分析;SHIMIZU, Yuji/OMORI, Sawa/MORIKI, Yoshie;3/TU,2/TH,3/TH;GEN028;NO DATA;Face to Face;J;2025;Winter;3;TU/11:35-12:50,TH/10:10-12:50
健康科学;SATO, Kaori;5/M;HPE001;NO DATA;Face to Face;J;2025;Winter;1;M/15:25-16:40
健康科学;OGAWA, Tadayuki;6/F;HPE001;NO DATA;Face to Face;E;2025;Winter;1;F/16:50-18:05
健康科学;TERADA, Kayo;5/W;HPE001;NO DATA;Face to Face;J;2025;Winter;1;W/15:25-16:40
健康科学;SATO, Kaori;4/M;HPE001;NO DATA;Face to Face;J;2025;Winter;1;M/14:00-15:15
健康科学;TOYODA, Hayato;4/TH;HPE001;NO DATA;Face to Face;J;2025;Winter;1;TH/14:00-15:15
健康科学;TOYODA, Hayato;5/TH;HPE001;NO DATA;Face to Face;J;2025;Winter;1;TH/15:25-16:40
健康科学;OGAWA, Tadayuki;5/F;HPE001;NO DATA;Face to Face;E;2025;Winter;1;F/15:25-16:40
体育理論;TERADA, Kayo;3/W;HPE003;NO DATA;Face to Face;J;2025;Winter;1;W/11:35-12:50
PE　エクササイズⅡ;GORAI, Asuka;5/W;HPE006;NO DATA;Face to Face;NO DATA;2025;Winter;1/3;W/15:25-16:40
PE　エクササイズⅡ;GORAI, Asuka;4/W;HPE006;NO DATA;Face to Face;NO DATA;2025;Winter;1/3;W/14:00-15:15
PE　エクササイズⅡ;TERADA, Kayo;3/TH;HPE006;NO DATA;Face to Face;NO DATA;2025;Winter;1/3;TH/11:35-12:50
PE　エクササイズⅡ;TERADA, Kayo;5/TH;HPE006;NO DATA;Face to Face;NO DATA;2025;Winter;1/3;TH/15:25-16:40
PE　エクササイズⅡ;TERADA, Kayo;4/TH;HPE006;NO DATA;Face to Face;NO DATA;2025;Winter;1/3;TH/14:00-15:15
PE　エクササイズⅢ;HASEGAWA, Ken;4/M;HPE007;NO DATA;Face to Face;NO DATA;2025;Winter;1/3;M/14:00-15:15
PE　エクササイズⅢ;HASEGAWA, Ken;2/M;HPE007;NO DATA;Face to Face;NO DATA;2025;Winter;1/3;M/10:10-11:25
PE　エクササイズⅢ;SATO, Kaori;2/F;HPE007;NO DATA;Face to Face;NO DATA;2025;Winter;1/3;F/10:10-11:25
PE　エクササイズⅢ;SATO, Kaori;3/F;HPE007;NO DATA;Face to Face;NO DATA;2025;Winter;1/3;F/11:35-12:50
PE　エクササイズⅢ;HIGASHIYAMA, Masao;5/TH;HPE007;NO DATA;Face to Face;NO DATA;2025;Winter;1/3;TH/15:25-16:40
PE　エクササイズⅢ;HASEGAWA, Ken;5/M;HPE007;NO DATA;Face to Face;NO DATA;2025;Winter;1/3;M/15:25-16:40
PE　エクササイズⅢ;GORAI, Asuka;4/TH;HPE007;NO DATA;Face to Face;NO DATA;2025;Winter;1/3;TH/14:00-15:15
PE　エクササイズⅢ;HIGASHIYAMA, Masao;2/TU;HPE007;NO DATA;Face to Face;NO DATA;2025;Winter;1/3;TU/10:10-11:25
PE　エクササイズⅢ;HIGASHIYAMA, Masao;3/M;HPE007;NO DATA;Face to Face;NO DATA;2025;Winter;1/3;M/11:35-12:50
PE　エクササイズⅢ;HIGASHIYAMA, Masao;3/TH;HPE007;NO DATA;Face to Face;NO DATA;2025;Winter;1/3;TH/11:35-12:50
PE　エクササイズⅢ;HASEGAWA, Ken;2/TU;HPE007;NO DATA;Face to Face;NO DATA;2025;Winter;1/3;TU/10:10-11:25
PE　エクササイズⅢ;HIGASHIYAMA, Masao;5/TU;HPE007;NO DATA;Face to Face;NO DATA;2025;Winter;1/3;TU/15:25-16:40
PE　エクササイズⅢ;GORAI, Asuka;3/TH;HPE007;NO DATA;Face to Face;NO DATA;2025;Winter;1/3;TH/11:35-12:50
PE　エクササイズⅢ;SATO, Kaori;4/W;HPE007;NO DATA;Face to Face;NO DATA;2025;Winter;1/3;W/14:00-15:15
PE　エクササイズⅢ;HASEGAWA, Ken;2/W;HPE007;NO DATA;Face to Face;NO DATA;2025;Winter;1/3;W/10:10-11:25
PE　エクササイズⅢ;GORAI, Asuka;5/F;HPE007;NO DATA;Face to Face;NO DATA;2025;Winter;1/3;F/15:25-16:40
PE　エクササイズⅢ;GORAI, Asuka;3/F;HPE007;NO DATA;Face to Face;NO DATA;2025;Winter;1/3;F/11:35-12:50
PE　エクササイズⅢ;HASEGAWA, Ken;5/F;HPE007;NO DATA;Face to Face;NO DATA;2025;Winter;1/3;F/15:25-16:40
PE　エクササイズⅢ;HIGASHIYAMA, Masao;5/M;HPE007;NO DATA;Face to Face;NO DATA;2025;Winter;1/3;M/15:25-16:40
PE　エクササイズⅢ;HIGASHIYAMA, Masao;4/TH;HPE007;NO DATA;Face to Face;NO DATA;2025;Winter;1/3;TH/14:00-15:15
PE　エクササイズⅢ;HASEGAWA, Ken;4/F;HPE007;NO DATA;Face to Face;NO DATA;2025;Winter;1/3;F/14:00-15:15
PE　エクササイズⅢ;HASEGAWA, Ken;4/W;HPE007;NO DATA;Face to Face;NO DATA;2025;Winter;1/3;W/14:00-15:15
PE　エクササイズⅢ;HASEGAWA, Ken;5/W;HPE007;NO DATA;Face to Face;NO DATA;2025;Winter;1/3;W/15:25-16:40
PE　エクササイズⅢ;HIGASHIYAMA, Masao;3/TU;HPE007;NO DATA;Face to Face;NO DATA;2025;Winter;1/3;TU/11:35-12:50
PE　エクササイズⅢ;GORAI, Asuka;4/F;HPE007;NO DATA;Face to Face;NO DATA;2025;Winter;1/3;F/14:00-15:15
PE　エクササイズⅢ;SATO, Kaori;5/W;HPE007;NO DATA;Face to Face;NO DATA;2025;Winter;1/3;W/15:25-16:40
PE　エクササイズⅢ;HIGASHIYAMA, Masao;4/M;HPE007;NO DATA;Face to Face;NO DATA;2025;Winter;1/3;M/14:00-15:15
PE　エクササイズⅢ;SATO, Kaori;3/TU;HPE007;NO DATA;Face to Face;NO DATA;2025;Winter;1/3;TU/11:35-12:50
PE　エクササイズⅢ;GORAI, Asuka;2/TH;HPE007;NO DATA;Face to Face;NO DATA;2025;Winter;1/3;TH/10:10-11:25
PE　エクササイズⅢ;SATO, Kaori;5/TU;HPE007;NO DATA;Face to Face;NO DATA;2025;Winter;1/3;TU/15:25-16:40
ティームスポーツ I;HONDA, Masakazu;4/M;HPE010;NO DATA;Face to Face;NO DATA;2025;Winter;1/3;M/14:00-15:15
ティームスポーツ I;HONDA, Masakazu;5/M;HPE010;NO DATA;Face to Face;NO DATA;2025;Winter;1/3;M/15:25-16:40
ティームスポーツ II;HASEGAWA, Ken;6/TU;HPE011;NO DATA;Face to Face;NO DATA;2025;Winter;1/3;TU/16:50-18:05
ティームスポーツ II;OKA, Yoshiro;3/M;HPE011;NO DATA;Face to Face;NO DATA;2025;Winter;1/3;M/11:35-12:50
ティームスポーツ II;OKA, Yoshiro;2/M;HPE011;NO DATA;Face to Face;NO DATA;2025;Winter;1/3;M/10:10-11:25
ティームスポーツ II;GORAI, Asuka;5/TU;HPE011;NO DATA;Face to Face;NO DATA;2025;Winter;1/3;TU/15:25-16:40
初級対人スポーツ;OKADA, Mitsuhiro;3/F;HPE012;NO DATA;Face to Face;NO DATA;2025;Winter;1/3;F/11:35-12:50
初級対人スポーツ;TERADA, Kayo;2/F;HPE012;NO DATA;Face to Face;NO DATA;2025;Winter;1/3;F/10:10-11:25
初級個人スポーツ;SATO, Kaori;4/F;HPE014;NO DATA;Face to Face;NO DATA;2025;Winter;1/3;F/14:00-15:15
初級個人スポーツ;SATO, Kaori;3/W;HPE014;NO DATA;Face to Face;NO DATA;2025;Winter;1/3;W/11:35-12:50
初級個人試技活動;TERADA, Kayo;3/F;HPE016;NO DATA;Face to Face;NO DATA;2025;Winter;1/3;F/11:35-12:50
初級個人試技活動;NISHITANI, Yoshiko;2/TU;HPE016;NO DATA;Face to Face;NO DATA;2025;Winter;1/3;TU/10:10-11:25
初級個人試技活動;NISHITANI, Yoshiko;1/TU;HPE016;NO DATA;Face to Face;NO DATA;2025;Winter;1/3;TU/08:45-10:00
初級個人試技活動;HIGASHIYAMA, Masao;5/F;HPE016;NO DATA;Face to Face;NO DATA;2025;Winter;1/3;F/15:25-16:40
初級個人試技活動;NAKADA, Satoshi;3/W;HPE016;NO DATA;Face to Face;NO DATA;2025;Winter;1/3;W/11:35-12:50
初級格闘技;YAMAGUCHI, Michiru;4/M;HPE018;NO DATA;Face to Face;NO DATA;2025;Winter;1/3;M/14:00-15:15
初級格闘技;YAMAGUCHI, Michiru;5/M;HPE018;NO DATA;Face to Face;NO DATA;2025;Winter;1/3;M/15:25-16:40
初級格闘技;KEZUKA, Mieko;2/W;HPE018;NO DATA;Face to Face;NO DATA;2025;Winter;1/3;W/10:10-11:25
初級格闘技;KEZUKA, Mieko;3/W;HPE018;NO DATA;Face to Face;NO DATA;2025;Winter;1/3;W/11:35-12:50
初級リズムダンス;KAMATSUKA, Masanori;2/TU;HPE021;NO DATA;Face to Face;NO DATA;2025;Winter;1/3;TU/10:10-11:25
初級リズムダンス;KAMATSUKA, Masanori;3/TU;HPE021;NO DATA;Face to Face;NO DATA;2025;Winter;1/3;TU/11:35-12:50
初級リズムダンス;KASAI, Hiromi;2/W;HPE021;NO DATA;Face to Face;NO DATA;2025;Winter;1/3;W/10:10-11:25
初級リズムダンス;KASAI, Hiromi;3/W;HPE021;NO DATA;Face to Face;NO DATA;2025;Winter;1/3;W/11:35-12:50
ゲームとクラフト;GORAI, Asuka;3/TU;HPE023;NO DATA;Face to Face;NO DATA;2025;Winter;1/3;TU/11:35-12:50
アダプテッド体育;TERADA, Kayo/HASEGAWA, Ken/SATO, Kaori/GORAI, Asuka/HIGASHIYAMA, Masao;NO DATA;HPE024;NO DATA;Face to Face;NO DATA;2025;Winter;1/3;NO DATA
武道入門;NAKADA, Satoshi;4/W;HPE025;NO DATA;Face to Face;NO DATA;2025;Winter;1/3;W/14:00-15:15
アラビア語 III;ABUSINNA, Neama Emam Mohamed/KINOSHITA, Sotoku;5/M,6/M,5/W,6/W,5/F,6/F;WAB103;NO DATA;Face to Face;O;2025;Winter;4;M/15:25-18:05,W/15:25-18:05,F/15:25-18:05
入門　インドネシア語;FURIHATA, Masashi;5/TH,6/TH,7/TH;WBI101;NO DATA;Face to Face;O;2025;Winter;2;TH/15:25-19:30
中国語 III;ZHAN, Haiyan/SHI, Huimei;1/TU,2/TU,3/TU,1/TH,2/TH,3/TH;WCN103;I-103;Face to Face;O;2025;Winter;4;TU/08:45-12:50,TH/08:45-12:50
